Role,Skill,Count
Collections Manager,NumPy,0
Collections Manager,FastAPI,0
Collections Manager,Flask,0
Collections Manager,Django,0
Collections Manager,Docker,0
Collections Manager,Kubernetes,0
Collections Manager,AWS,0
Collections Manager,Azure,0
Collections Manager,GCP,0
Collections Manager,Linux,0
Collections Manager,React,0
Collections Manager,JavaScript,0
Collections Manager,TypeScript,0
Collections Manager,Node.js,0
Collections Manager,MongoDB,0
Collections Manager,PostgreSQL,0
Collections Manager,MySQL,0
Collections Manager,Redis,0
Collections Manager,Kafka,0
Collections Manager,Spark,0
Collections Manager,Airflow,0
Collections Manager,TensorFlow,0
Collections Manager,PyTorch,0
Collections Manager,Power BI,0
Collections Manager,Tableau,0
Collections Manager,REST,0
Collections Manager,GraphQL,0
Common Energy,Python,0
Common Energy,SQL,0
Common Energy,Pandas,0
Common Energy,NumPy,0
Common Energy,FastAPI,0
Common Energy,Flask,0
Common Energy,Django,0
Common Energy,Docker,0
Common Energy,Kubernetes,0
Common Energy,AWS,0
Common Energy,Azure,0
Common Energy,GCP,0
Common Energy,Git,0
Common Energy,Linux,0
Common Energy,React,0
Common Energy,JavaScript,0
Common Energy,TypeScript,0
Common Energy,Node.js,0
Common Energy,MongoDB,0
Common Energy,PostgreSQL,0
Common Energy,MySQL,0
Common Energy,Redis,0
Common Energy,Kafka,0
Common Energy,Spark,0
Common Energy,Airflow,0
Common Energy,TensorFlow,0
Common Energy,PyTorch,0
Common Energy,Power BI,0
Common Energy,Tableau,0
Common Energy,Excel,0
Common Energy,REST,0
Common Energy,GraphQL,0
Competency Assessor Operations,Python,0
Competency Assessor Operations,SQL,0
Competency Assessor Operations,Pandas,0
Competency Assessor Operations,NumPy,0
Competency Assessor Operations,FastAPI,0
Competency Assessor Operations,Flask,0
Competency Assessor Operations,Django,0
Competency Assessor Operations,Docker,0
Competency Assessor Operations,Kubernetes,0
Competency Assessor Operations,AWS,0
Competency Assessor Operations,Azure,0
Competency Assessor Operations,GCP,0
Competency Assessor Operations,Git,0
Competency Assessor Operations,Linux,0
Competency Assessor Operations,React,0
Competency Assessor Operations,JavaScript,0
Competency Assessor Operations,TypeScript,0
Competency Assessor Operations,Node.js,0
Competency Assessor Operations,MongoDB,0
Competency Assessor Operations,PostgreSQL,0
Competency Assessor Operations,MySQL,0
Competency Assessor Operations,Redis,0
Competency Assessor Operations,Kafka,0
Competency Assessor Operations,Spark,0
Competency Assessor Operations,Airflow,0
Competency Assessor Operations,TensorFlow,0
Competency Assessor Operations,PyTorch,0
Competency Assessor Operations,Power BI,0
Competency Assessor Operations,Tableau,0
Competency Assessor Operations,Excel,0
Competency Assessor Operations,REST,0
Competency Assessor Operations,GraphQL,0
Content,Git,1
Content,Python,0
Content,SQL,0
Content,Pandas,0
Content,NumPy,0
Content,FastAPI,0
Content,Flask,0
Content,Django,0
Content,Docker,0
Content,Kubernetes,0
Content,AWS,0
Content,Azure,0
Content,GCP,0
Content,Linux,0
Content,React,0
Content,JavaScript,0
Content,TypeScript,0
Content,Node.js,0
Content,MongoDB,0
Content,PostgreSQL,0
Content,MySQL,0
Content,Redis,0
Content,Kafka,0
Content,Spark,0
Content,Airflow,0
Content,TensorFlow,0
Content,PyTorch,0
Content,Power BI,0
Content,Tableau,0
Content,Excel,0
Content,REST,0
Content,GraphQL,0
Creative Director,Git,1
Creative Director,Excel,1
Creative Director,Python,0
Creative Director,SQL,0
Creative Director,Pandas,0
Creative Director,NumPy,0
Creative Director,FastAPI,0
Creative Director,Flask,0
Creative Director,Django,0
Creative Director,Docker,0
Creative Director,Kubernetes,0
Creative Director,AWS,0
Creative Director,Azure,0
Creative Director,GCP,0
Creative Director,Linux,0
Creative Director,React,0
Creative Director,JavaScript,0
Creative Director,TypeScript,0
Creative Director,Node.js,0
Creative Director,MongoDB,0
Creative Director,PostgreSQL,0
Creative Director,MySQL,0
Creative Director,Redis,0
Creative Director,Kafka,0
Creative Director,Spark,0
Creative Director,Airflow,0
Creative Director,TensorFlow,0
Creative Director,PyTorch,0
Creative Director,Power BI,0
Creative Director,Tableau,0
Creative Director,REST,0
Creative Director,GraphQL,0
Creative Operations Manager,AWS,1
Creative Operations Manager,Git,1
Creative Operations Manager,Python,0
Creative Operations Manager,SQL,0
Creative Operations Manager,Pandas,0
Creative Operations Manager,NumPy,0
Creative Operations Manager,FastAPI,0
Creative Operations Manager,Flask,0
Creative Operations Manager,Django,0
Creative Operations Manager,Docker,0
Creative Operations Manager,Kubernetes,0
Creative Operations Manager,Azure,0
Creative Operations Manager,GCP,0
Creative Operations Manager,Linux,0
Creative Operations Manager,React,0
Creative Operations Manager,JavaScript,0
Creative Operations Manager,TypeScript,0
Creative Operations Manager,Node.js,0
Creative Operations Manager,MongoDB,0
Creative Operations Manager,PostgreSQL,0
Creative Operations Manager,MySQL,0
Creative Operations Manager,Redis,0
Creative Operations Manager,Kafka,0
Creative Operations Manager,Spark,0
Creative Operations Manager,Airflow,0
Creative Operations Manager,TensorFlow,0
Creative Operations Manager,PyTorch,0
Creative Operations Manager,Power BI,0
Creative Operations Manager,Tableau,0
Creative Operations Manager,Excel,0
Creative Operations Manager,REST,0
Creative Operations Manager,GraphQL,0
Creative Strategist,Python,0
Creative Strategist,SQL,0
Creative Strategist,Pandas,0
Creative Strategist,NumPy,0
Creative Strategist,FastAPI,0
Creative Strategist,Flask,0
Creative Strategist,Django,0
Creative Strategist,Docker,0
Creative Strategist,Kubernetes,0
Creative Strategist,AWS,0
Creative Strategist,Azure,0
Creative Strategist,GCP,0
Creative Strategist,Git,0
Creative Strategist,Linux,0
Creative Strategist,React,0
Creative Strategist,JavaScript,0
Creative Strategist,TypeScript,0
Creative Strategist,Node.js,0
Creative Strategist,MongoDB,0
Creative Strategist,PostgreSQL,0
Creative Strategist,MySQL,0
Creative Strategist,Redis,0
Creative Strategist,Kafka,0
Creative Strategist,Spark,0
Creative Strategist,Airflow,0
Creative Strategist,TensorFlow,0
Creative Strategist,PyTorch,0
Creative Strategist,Power BI,0
Creative Strategist,Tableau,0
Creative Strategist,Excel,0
Creative Strategist,REST,0
Creative Strategist,GraphQL,0
Cuidador a de Ni̱os,Python,0
Cuidador a de Ni̱os,SQL,0
Cuidador a de Ni̱os,Pandas,0
Cuidador a de Ni̱os,NumPy,0
Cuidador a de Ni̱os,FastAPI,0
Cuidador a de Ni̱os,Flask,0
Cuidador a de Ni̱os,Django,0
Cuidador a de Ni̱os,Docker,0
Cuidador a de Ni̱os,Kubernetes,0
Cuidador a de Ni̱os,AWS,0
Cuidador a de Ni̱os,Azure,0
Cuidador a de Ni̱os,GCP,0
Cuidador a de Ni̱os,Git,0
Cuidador a de Ni̱os,Linux,0
Cuidador a de Ni̱os,React,0
Cuidador a de Ni̱os,JavaScript,0
Cuidador a de Ni̱os,TypeScript,0
Cuidador a de Ni̱os,Node.js,0
Cuidador a de Ni̱os,MongoDB,0
Cuidador a de Ni̱os,PostgreSQL,0
Cuidador a de Ni̱os,MySQL,0
Cuidador a de Ni̱os,Redis,0
Cuidador a de Ni̱os,Kafka,0
Cuidador a de Ni̱os,Spark,0
Cuidador a de Ni̱os,Airflow,0
Cuidador a de Ni̱os,TensorFlow,0
Cuidador a de Ni̱os,PyTorch,0
Cuidador a de Ni̱os,Power BI,0
Cuidador a de Ni̱os,Tableau,0
Cuidador a de Ni̱os,Excel,0
Cuidador a de Ni̱os,REST,0
Cuidador a de Ni̱os,GraphQL,0
Customer Support,Git,1
Customer Support,Excel,1
Customer Support,Python,0
Customer Support,SQL,0
Customer Support,Pandas,0
Customer Support,NumPy,0
Customer Support,FastAPI,0
Customer Support,Flask,0
Customer Support,Django,0
Customer Support,Docker,0
Customer Support,Kubernetes,0
Customer Support,AWS,0
Customer Support,Azure,0
Customer Support,GCP,0
Customer Support,Linux,0
Customer Support,React,0
Customer Support,JavaScript,0
Customer Support,TypeScript,0
Customer Support,Node.js,0
Customer Support,MongoDB,0
Customer Support,PostgreSQL,0
Customer Support,MySQL,0
Customer Support,Redis,0
Customer Support,Kafka,0
Customer Support,Spark,0
Customer Support,Airflow,0
Customer Support,TensorFlow,0
Customer Support,PyTorch,0
Customer Support,Power BI,0
Customer Support,Tableau,0
Customer Support,REST,0
Customer Support,GraphQL,0
Customer Support Helpdesk Specialist,AWS,1
Customer Support Helpdesk Specialist,Git,1
Customer Support Helpdesk Specialist,Excel,1
Customer Support Helpdesk Specialist,Python,0
Customer Support Helpdesk Specialist,SQL,0
Customer Support Helpdesk Specialist,Pandas,0
Customer Support Helpdesk Specialist,NumPy,0
Customer Support Helpdesk Specialist,FastAPI,0
Customer Support Helpdesk Specialist,Flask,0
Customer Support Helpdesk Specialist,Django,0
Customer Support Helpdesk Specialist,Docker,0
Customer Support Helpdesk Specialist,Kubernetes,0
Customer Support Helpdesk Specialist,Azure,0
Customer Support Helpdesk Specialist,GCP,0
Customer Support Helpdesk Specialist,Linux,0
Customer Support Helpdesk Specialist,React,0
Customer Support Helpdesk Specialist,JavaScript,0
Customer Support Helpdesk Specialist,TypeScript,0
Customer Support Helpdesk Specialist,Node.js,0
Customer Support Helpdesk Specialist,MongoDB,0
Customer Support Helpdesk Specialist,PostgreSQL,0
Customer Support Helpdesk Specialist,MySQL,0
Customer Support Helpdesk Specialist,Redis,0
Customer Support Helpdesk Specialist,Kafka,0
Customer Support Helpdesk Specialist,Spark,0
Customer Support Helpdesk Specialist,Airflow,0
Customer Support Helpdesk Specialist,TensorFlow,0
Customer Support Helpdesk Specialist,PyTorch,0
Customer Support Helpdesk Specialist,Power BI,0
Customer Support Helpdesk Specialist,Tableau,0
Customer Support Helpdesk Specialist,REST,0
Customer Support Helpdesk Specialist,GraphQL,0
Customer Support Technician Helpdesk Offboardings &amp; Access,AWS,1
Customer Support Technician Helpdesk Offboardings &amp; Access,Git,1
Customer Support Technician Helpdesk Offboardings &amp; Access,Excel,1
Customer Support Technician Helpdesk Offboardings &amp; Access,Python,0
Customer Support Technician Helpdesk Offboardings &amp; Access,SQL,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Pandas,0
Customer Support Technician Helpdesk Offboardings &amp; Access,NumPy,0
Customer Support Technician Helpdesk Offboardings &amp; Access,FastAPI,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Flask,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Django,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Docker,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Kubernetes,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Azure,0
Customer Support Technician Helpdesk Offboardings &amp; Access,GCP,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Linux,0
Customer Support Technician Helpdesk Offboardings &amp; Access,React,0
Customer Support Technician Helpdesk Offboardings &amp; Access,JavaScript,0
Customer Support Technician Helpdesk Offboardings &amp; Access,TypeScript,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Node.js,0
Customer Support Technician Helpdesk Offboardings &amp; Access,MongoDB,0
Customer Support Technician Helpdesk Offboardings &amp; Access,PostgreSQL,0
Customer Support Technician Helpdesk Offboardings &amp; Access,MySQL,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Redis,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Kafka,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Spark,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Airflow,0
Customer Support Technician Helpdesk Offboardings &amp; Access,TensorFlow,0
Customer Support Technician Helpdesk Offboardings &amp; Access,PyTorch,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Power BI,0
Customer Support Technician Helpdesk Offboardings &amp; Access,Tableau,0
Customer Support Technician Helpdesk Offboardings &amp; Access,REST,0
Customer Support Technician Helpdesk Offboardings &amp; Access,GraphQL,0
DOCUMENT FORMATTING SPECIALIST,Git,1
DOCUMENT FORMATTING SPECIALIST,Excel,1
DOCUMENT FORMATTING SPECIALIST,REST,1
DOCUMENT FORMATTING SPECIALIST,Python,0
DOCUMENT FORMATTING SPECIALIST,SQL,0
DOCUMENT FORMATTING SPECIALIST,Pandas,0
DOCUMENT FORMATTING SPECIALIST,NumPy,0
DOCUMENT FORMATTING SPECIALIST,FastAPI,0
DOCUMENT FORMATTING SPECIALIST,Flask,0
DOCUMENT FORMATTING SPECIALIST,Django,0
DOCUMENT FORMATTING SPECIALIST,Docker,0
DOCUMENT FORMATTING SPECIALIST,Kubernetes,0
DOCUMENT FORMATTING SPECIALIST,AWS,0
DOCUMENT FORMATTING SPECIALIST,Azure,0
DOCUMENT FORMATTING SPECIALIST,GCP,0
DOCUMENT FORMATTING SPECIALIST,Linux,0
DOCUMENT FORMATTING SPECIALIST,React,0
DOCUMENT FORMATTING SPECIALIST,JavaScript,0
DOCUMENT FORMATTING SPECIALIST,TypeScript,0
DOCUMENT FORMATTING SPECIALIST,Node.js,0
DOCUMENT FORMATTING SPECIALIST,MongoDB,0
DOCUMENT FORMATTING SPECIALIST,PostgreSQL,0
DOCUMENT FORMATTING SPECIALIST,MySQL,0
DOCUMENT FORMATTING SPECIALIST,Redis,0
DOCUMENT FORMATTING SPECIALIST,Kafka,0
DOCUMENT FORMATTING SPECIALIST,Spark,0
DOCUMENT FORMATTING SPECIALIST,Airflow,0
DOCUMENT FORMATTING SPECIALIST,TensorFlow,0
DOCUMENT FORMATTING SPECIALIST,PyTorch,0
DOCUMENT FORMATTING SPECIALIST,Power BI,0
DOCUMENT FORMATTING SPECIALIST,Tableau,0
DOCUMENT FORMATTING SPECIALIST,GraphQL,0
Data Engineers,Python,1
Data Engineers,SQL,1
Data Engineers,Azure,1
Data Engineers,Git,1
Data Engineers,Excel,1
Data Engineers,Pandas,0
Data Engineers,NumPy,0
Data Engineers,FastAPI,0
Data Engineers,Flask,0
Data Engineers,Django,0
Data Engineers,Docker,0
Data Engineers,Kubernetes,0
Data Engineers,AWS,0
Data Engineers,GCP,0
Data Engineers,Linux,0
Data Engineers,React,0
Data Engineers,JavaScript,0
Data Engineers,TypeScript,0
Data Engineers,Node.js,0
Data Engineers,MongoDB,0
Data Engineers,PostgreSQL,0
Data Engineers,MySQL,0
Data Engineers,Redis,0
Data Engineers,Kafka,0
Data Engineers,Spark,0
Data Engineers,Airflow,0
Data Engineers,TensorFlow,0
Data Engineers,PyTorch,0
Data Engineers,Power BI,0
Data Engineers,Tableau,0
Data Engineers,REST,0
Data Engineers,GraphQL,0
Delivery Driver Bristol,Git,1
Delivery Driver Bristol,Excel,1
Delivery Driver Bristol,REST,1
Delivery Driver Bristol,Python,0
Delivery Driver Bristol,SQL,0
Delivery Driver Bristol,Pandas,0
Delivery Driver Bristol,NumPy,0
Delivery Driver Bristol,FastAPI,0
Delivery Driver Bristol,Flask,0
Delivery Driver Bristol,Django,0
Delivery Driver Bristol,Docker,0
Delivery Driver Bristol,Kubernetes,0
Delivery Driver Bristol,AWS,0
Delivery Driver Bristol,Azure,0
Delivery Driver Bristol,GCP,0
Delivery Driver Bristol,Linux,0
Delivery Driver Bristol,React,0
Delivery Driver Bristol,JavaScript,0
Delivery Driver Bristol,TypeScript,0
Delivery Driver Bristol,Node.js,0
Delivery Driver Bristol,MongoDB,0
Delivery Driver Bristol,PostgreSQL,0
Delivery Driver Bristol,MySQL,0
Delivery Driver Bristol,Redis,0
Delivery Driver Bristol,Kafka,0
Delivery Driver Bristol,Spark,0
Delivery Driver Bristol,Airflow,0
Delivery Driver Bristol,TensorFlow,0
Delivery Driver Bristol,PyTorch,0
Delivery Driver Bristol,Power BI,0
Delivery Driver Bristol,Tableau,0
Delivery Driver Bristol,GraphQL,0
Director of Service,Git,1
Director of Service,Excel,1
Director of Service,Python,0
Director of Service,SQL,0
Director of Service,Pandas,0
Director of Service,NumPy,0
Director of Service,FastAPI,0
Director of Service,Flask,0
Director of Service,Django,0
Director of Service,Docker,0
Director of Service,Kubernetes,0
Director of Service,AWS,0
Director of Service,Azure,0
Director of Service,GCP,0
Director of Service,Linux,0
Director of Service,React,0
Director of Service,JavaScript,0
Director of Service,TypeScript,0
Director of Service,Node.js,0
Director of Service,MongoDB,0
Director of Service,PostgreSQL,0
Director of Service,MySQL,0
Director of Service,Redis,0
Director of Service,Kafka,0
Director of Service,Spark,0
Director of Service,Airflow,0
Director of Service,TensorFlow,0
Director of Service,PyTorch,0
Director of Service,Power BI,0
Director of Service,Tableau,0
Director of Service,REST,0
Director of Service,GraphQL,0
English Tutor,Excel,1
English Tutor,Python,0
English Tutor,SQL,0
English Tutor,Pandas,0
English Tutor,NumPy,0
English Tutor,FastAPI,0
English Tutor,Flask,0
English Tutor,Django,0
English Tutor,Docker,0
English Tutor,Kubernetes,0
English Tutor,AWS,0
English Tutor,Azure,0
English Tutor,GCP,0
English Tutor,Git,0
English Tutor,Linux,0
English Tutor,React,0
English Tutor,JavaScript,0
English Tutor,TypeScript,0
English Tutor,Node.js,0
English Tutor,MongoDB,0
English Tutor,PostgreSQL,0
English Tutor,MySQL,0
English Tutor,Redis,0
English Tutor,Kafka,0
English Tutor,Spark,0
English Tutor,Airflow,0
English Tutor,TensorFlow,0
English Tutor,PyTorch,0
English Tutor,Power BI,0
English Tutor,Tableau,0
English Tutor,REST,0
English Tutor,GraphQL,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Git,1
Entry Level Scheduling &amp; Coordinating Reservations Online,REST,1
Entry Level Scheduling &amp; Coordinating Reservations Online,Python,0
Entry Level Scheduling &amp; Coordinating Reservations Online,SQL,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Pandas,0
Entry Level Scheduling &amp; Coordinating Reservations Online,NumPy,0
Entry Level Scheduling &amp; Coordinating Reservations Online,FastAPI,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Flask,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Django,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Docker,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Kubernetes,0
Entry Level Scheduling &amp; Coordinating Reservations Online,AWS,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Azure,0
Entry Level Scheduling &amp; Coordinating Reservations Online,GCP,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Linux,0
Entry Level Scheduling &amp; Coordinating Reservations Online,React,0
Entry Level Scheduling &amp; Coordinating Reservations Online,JavaScript,0
Entry Level Scheduling &amp; Coordinating Reservations Online,TypeScript,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Node.js,0
Entry Level Scheduling &amp; Coordinating Reservations Online,MongoDB,0
Entry Level Scheduling &amp; Coordinating Reservations Online,PostgreSQL,0
Entry Level Scheduling &amp; Coordinating Reservations Online,MySQL,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Redis,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Kafka,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Spark,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Airflow,0
Entry Level Scheduling &amp; Coordinating Reservations Online,TensorFlow,0
Entry Level Scheduling &amp; Coordinating Reservations Online,PyTorch,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Power BI,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Tableau,0
Entry Level Scheduling &amp; Coordinating Reservations Online,Excel,0
Entry Level Scheduling &amp; Coordinating Reservations Online,GraphQL,0
Error Odio,Python,0
Error Odio,SQL,0
Error Odio,Pandas,0
Error Odio,NumPy,0
Error Odio,FastAPI,0
Error Odio,Flask,0
Error Odio,Django,0
Error Odio,Docker,0
Error Odio,Kubernetes,0
Error Odio,AWS,0
Error Odio,Azure,0
Error Odio,GCP,0
Error Odio,Git,0
Error Odio,Linux,0
Error Odio,React,0
Error Odio,JavaScript,0
Error Odio,TypeScript,0
Error Odio,Node.js,0
Error Odio,MongoDB,0
Error Odio,PostgreSQL,0
Error Odio,MySQL,0
Error Odio,Redis,0
Error Odio,Kafka,0
Error Odio,Spark,0
Error Odio,Airflow,0
Error Odio,TensorFlow,0
Error Odio,PyTorch,0
Error Odio,Power BI,0
Error Odio,Tableau,0
Error Odio,Excel,0
Error Odio,REST,0
Error Odio,GraphQL,0
Executive,Git,1
Executive,Excel,1
Executive,Python,0
Executive,SQL,0
Executive,Pandas,0
Executive,NumPy,0
Executive,FastAPI,0
Executive,Flask,0
Executive,Django,0
Executive,Docker,0
Executive,Kubernetes,0
Executive,AWS,0
Executive,Azure,0
Executive,GCP,0
Executive,Linux,0
Executive,React,0
Executive,JavaScript,0
Executive,TypeScript,0
Executive,Node.js,0
Executive,MongoDB,0
Executive,PostgreSQL,0
Executive,MySQL,0
Executive,Redis,0
Executive,Kafka,0
Executive,Spark,0
Executive,Airflow,0
Executive,TensorFlow,0
Executive,PyTorch,0
Executive,Power BI,0
Executive,Tableau,0
Executive,REST,0
Executive,GraphQL,0
Executive Assistant,Git,1
Executive Assistant,Python,0
Executive Assistant,SQL,0
Executive Assistant,Pandas,0
Executive Assistant,NumPy,0
Executive Assistant,FastAPI,0
Executive Assistant,Flask,0
Executive Assistant,Django,0
Executive Assistant,Docker,0
Executive Assistant,Kubernetes,0
Executive Assistant,AWS,0
Executive Assistant,Azure,0
Executive Assistant,GCP,0
Executive Assistant,Linux,0
Executive Assistant,React,0
Executive Assistant,JavaScript,0
Executive Assistant,TypeScript,0
Executive Assistant,Node.js,0
Executive Assistant,MongoDB,0
Executive Assistant,PostgreSQL,0
Executive Assistant,MySQL,0
Executive Assistant,Redis,0
Executive Assistant,Kafka,0
Executive Assistant,Spark,0
Executive Assistant,Airflow,0
Executive Assistant,TensorFlow,0
Executive Assistant,PyTorch,0
Executive Assistant,Power BI,0
Executive Assistant,Tableau,0
Executive Assistant,Excel,0
Executive Assistant,REST,0
Executive Assistant,GraphQL,0
Expressions of Interest,Git,1
Expressions of Interest,REST,1
Expressions of Interest,Python,0
Expressions of Interest,SQL,0
Expressions of Interest,Pandas,0
Expressions of Interest,NumPy,0
Expressions of Interest,FastAPI,0
Expressions of Interest,Flask,0
Expressions of Interest,Django,0
Expressions of Interest,Docker,0
Expressions of Interest,Kubernetes,0
Expressions of Interest,AWS,0
Expressions of Interest,Azure,0
Expressions of Interest,GCP,0
Expressions of Interest,Linux,0
Expressions of Interest,React,0
Expressions of Interest,JavaScript,0
Expressions of Interest,TypeScript,0
Expressions of Interest,Node.js,0
Expressions of Interest,MongoDB,0
Expressions of Interest,PostgreSQL,0
Expressions of Interest,MySQL,0
Expressions of Interest,Redis,0
Expressions of Interest,Kafka,0
Expressions of Interest,Spark,0
Expressions of Interest,Airflow,0
Expressions of Interest,TensorFlow,0
Expressions of Interest,PyTorch,0
Expressions of Interest,Power BI,0
Expressions of Interest,Tableau,0
Expressions of Interest,Excel,0
Expressions of Interest,GraphQL,0
Freelance Designer,Git,3
Freelance Designer,Excel,2
Freelance Designer,REST,2
Freelance Designer,Python,0
Freelance Designer,SQL,0
Freelance Designer,Pandas,0
Freelance Designer,NumPy,0
Freelance Designer,FastAPI,0
Freelance Designer,Flask,0
Freelance Designer,Django,0
Freelance Designer,Docker,0
Freelance Designer,Kubernetes,0
Freelance Designer,AWS,0
Freelance Designer,Azure,0
Freelance Designer,GCP,0
Freelance Designer,Linux,0
Freelance Designer,React,0
Freelance Designer,JavaScript,0
Freelance Designer,TypeScript,0
Freelance Designer,Node.js,0
Freelance Designer,MongoDB,0
Freelance Designer,PostgreSQL,0
Freelance Designer,MySQL,0
Freelance Designer,Redis,0
Freelance Designer,Kafka,0
Freelance Designer,Spark,0
Freelance Designer,Airflow,0
Freelance Designer,TensorFlow,0
Freelance Designer,PyTorch,0
Freelance Designer,Power BI,0
Freelance Designer,Tableau,0
Freelance Designer,GraphQL,0
Freelance Social Copywriter,Python,0
Freelance Social Copywriter,SQL,0
Freelance Social Copywriter,Pandas,0
Freelance Social Copywriter,NumPy,0
Freelance Social Copywriter,FastAPI,0
Freelance Social Copywriter,Flask,0
Freelance Social Copywriter,Django,0
Freelance Social Copywriter,Docker,0
Freelance Social Copywriter,Kubernetes,0
Freelance Social Copywriter,AWS,0
Freelance Social Copywriter,Azure,0
Freelance Social Copywriter,GCP,0
Freelance Social Copywriter,Git,0
Freelance Social Copywriter,Linux,0
Freelance Social Copywriter,React,0
Freelance Social Copywriter,JavaScript,0
Freelance Social Copywriter,TypeScript,0
Freelance Social Copywriter,Node.js,0
Freelance Social Copywriter,MongoDB,0
Freelance Social Copywriter,PostgreSQL,0
Freelance Social Copywriter,MySQL,0
Freelance Social Copywriter,Redis,0
Freelance Social Copywriter,Kafka,0
Freelance Social Copywriter,Spark,0
Freelance Social Copywriter,Airflow,0
Freelance Social Copywriter,TensorFlow,0
Freelance Social Copywriter,PyTorch,0
Freelance Social Copywriter,Power BI,0
Freelance Social Copywriter,Tableau,0
Freelance Social Copywriter,Excel,0
Freelance Social Copywriter,REST,0
Freelance Social Copywriter,GraphQL,0
Frontend Developer Junior,Git,1
Frontend Developer Junior,JavaScript,1
Frontend Developer Junior,Python,0
Frontend Developer Junior,SQL,0
Frontend Developer Junior,Pandas,0
